Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1977,1977,1000 persons,13171.306,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1978,1978,1000 persons,13341.198,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1979,1979,1000 persons,13411.056,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1980,1980,1000 persons,13356.511,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1981,1981,1000 persons,13171.673,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1982,1982,1000 persons,12882.528,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1983,1983,1000 persons,12537.73,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1984,1984,1000 persons,12204.292,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1985,1985,1000 persons,11938.208,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1986,1986,1000 persons,11736.179,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1987,1987,1000 persons,11604.534,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1988,1988,1000 persons,11618.005,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1989,1989,1000 persons,11868.877,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1990,1990,1000 persons,12412.308,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1991,1991,1000 persons,13299.017,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1992,1992,1000 persons,14485.546,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1993,1993,1000 persons,15816.603,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1994,1994,1000 persons,17075.727,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1995,1995,1000 persons,18110.657,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1996,1996,1000 persons,18853.437,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1997,1997,1000 persons,19357.126,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1998,1998,1000 persons,19737.765,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1999,1999,1000 persons,20170.844,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2000,2000,1000 persons,20779.953,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2001,2001,1000 persons,21606.988,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2002,2002,1000 persons,22600.77,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2003,2003,1000 persons,23680.871,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2004,2004,1000 persons,24726.684,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2005,2005,1000 persons,25654.277,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2006,2006,1000 persons,26433.049,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2007,2007,1000 persons,27100.536,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2008,2008,1000 persons,27722.276,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2009,2009,1000 persons,28394.813,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2010,2010,1000 persons,29185.507,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2011,2011,1000 persons,30117.413,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2012,2012,1000 persons,31161.376,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2013,2013,1000 persons,32269.589,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2014,2014,1000 persons,33370.794,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2015,2015,1000 persons,34413.603,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2016,2016,1000 persons,35383.032,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2017,2017,1000 persons,36296.113,X,International reliable sources,
OA,Annual population,2,Afghanistan,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2018,2018,1000 persons,37171.921,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1950,1950,1000 persons,1263.174,X,International reliable sources,"UNDESA, Population Division – World Population Prospects, the 2017 Revision"
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1951,1951,1000 persons,1287.5,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1952,1952,1000 persons,1316.093,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1953,1953,1000 persons,1348.112,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1954,1954,1000 persons,1382.898,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1955,1955,1000 persons,1419.994,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1956,1956,1000 persons,1459.12,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1957,1957,1000 persons,1500.181,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1958,1958,1000 persons,1543.255,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1959,1959,1000 persons,1588.513,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1960,1960,1000 persons,1636.09,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1961,1961,1000 persons,1685.936,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1962,1962,1000 persons,1737.686,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1963,1963,1000 persons,1790.573,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1964,1964,1000 persons,1843.634,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1965,1965,1000 persons,1896.171,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1966,1966,1000 persons,1947.83,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1967,1967,1000 persons,1998.74,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1968,1968,1000 persons,2049.21,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1969,1969,1000 persons,2099.729,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1970,1970,1000 persons,2150.707,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1971,1971,1000 persons,2202.189,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1972,1972,1000 persons,2254.056,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1973,1973,1000 persons,2306.29,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1974,1974,1000 persons,2358.846,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1975,1975,1000 persons,2411.732,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1976,1976,1000 persons,2464.983,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1977,1977,1000 persons,2518.685,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1978,1978,1000 persons,2572.85,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1979,1979,1000 persons,2627.505,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1980,1980,1000 persons,2682.69,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1981,1981,1000 persons,2737.026,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1982,1982,1000 persons,2790.275,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1983,1983,1000 persons,2844.871,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1984,1984,1000 persons,2904.14,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1985,1985,1000 persons,2969.672,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1986,1986,1000 persons,3044.212,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1987,1987,1000 persons,3124.894,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1988,1988,1000 persons,3200.977,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1989,1989,1000 persons,3257.925,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1990,1990,1000 persons,3286.073,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1991,1991,1000 persons,3280.395,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1992,1992,1000 persons,3245.886,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1993,1993,1000 persons,3195.199,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1994,1994,1000 persons,3146.519,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1995,1995,1000 persons,3112.936,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1996,1996,1000 persons,3098.7,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1997,1997,1000 persons,3099.752,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1998,1998,1000 persons,3110.682,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1999,1999,1000 persons,3122.697,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2000,2000,1000 persons,3129.243,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2001,2001,1000 persons,3129.704,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2002,2002,1000 persons,3126.187,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2003,2003,1000 persons,3118.023,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2004,2004,1000 persons,3104.892,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2005,2005,1000 persons,3086.81,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2006,2006,1000 persons,3063.021,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2007,2007,1000 persons,3033.998,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2008,2008,1000 persons,3002.678,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2009,2009,1000 persons,2973.048,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2010,2010,1000 persons,2948.023,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2011,2011,1000 persons,2928.592,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2012,2012,1000 persons,2914.096,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2013,2013,1000 persons,2903.79,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2014,2014,1000 persons,2896.305,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2015,2015,1000 persons,2890.513,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2016,2016,1000 persons,2886.438,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2017,2017,1000 persons,2884.169,X,International reliable sources,
OA,Annual population,3,Albania,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2018,2018,1000 persons,2882.74,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1950,1950,1000 persons,8872.247,X,International reliable sources,"UNDESA, Population Division – World Population Prospects, the 2017 Revision"
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1951,1951,1000 persons,9023.269,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1952,1952,1000 persons,9186.138,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1953,1953,1000 persons,9364.371,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1954,1954,1000 persons,9560.149,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1955,1955,1000 persons,9774.283,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1956,1956,1000 persons,10006.147,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1957,1957,1000 persons,10253.778,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1958,1958,1000 persons,10514.08,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1959,1959,1000 persons,10783.224,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1960,1960,1000 persons,11057.863,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1961,1961,1000 persons,11336.339,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1962,1962,1000 persons,11619.828,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1963,1963,1000 persons,11912.803,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1964,1964,1000 persons,12221.675,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1965,1965,1000 persons,12550.885,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1966,1966,1000 persons,12902.627,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1967,1967,1000 persons,13275.026,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1968,1968,1000 persons,13663.583,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1969,1969,1000 persons,14061.722,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1970,1970,1000 persons,14464.985,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1971,1971,1000 persons,14872.25,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1972,1972,1000 persons,15285.99,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1973,1973,1000 persons,15709.825,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1974,1974,1000 persons,16149.025,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1975,1975,1000 persons,16607.707,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1976,1976,1000 persons,17085.801,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1977,1977,1000 persons,17582.904,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1978,1978,1000 persons,18102.266,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1979,1979,1000 persons,18647.815,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1980,1980,1000 persons,19221.665,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1981,1981,1000 persons,19824.301,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1982,1982,1000 persons,20452.902,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1983,1983,1000 persons,21101.875,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1984,1984,1000 persons,21763.575,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1985,1985,1000 persons,22431.502,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1986,1986,1000 persons,23102.389,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1987,1987,1000 persons,23774.284,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1988,1988,1000 persons,24443.467,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1989,1989,1000 persons,25106.19,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1990,1990,1000 persons,25758.869,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1991,1991,1000 persons,26400.479,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1992,1992,1000 persons,27028.326,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1993,1993,1000 persons,27635.515,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1994,1994,1000 persons,28213.774,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1995,1995,1000 persons,28757.785,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1996,1996,1000 persons,29266.405,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1997,1997,1000 persons,29742.979,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1998,1998,1000 persons,30192.754,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,1999,1999,1000 persons,30623.406,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2000,2000,1000 persons,31042.235,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2001,2001,1000 persons,31451.514,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2002,2002,1000 persons,31855.109,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2003,2003,1000 persons,32264.157,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2004,2004,1000 persons,32692.163,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2005,2005,1000 persons,33149.724,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2006,2006,1000 persons,33641.002,X,International reliable sources,
OA,Annual population,4,Algeria,511,Total Population - Both sexes,3010,Population - Est. & Proj.,2007,2007,1000 persons,34166.972,X,International reliable sources,
