,region,year,consumption_exajoules
96,Pakistan,1965,0.0
97,Philippines,1965,0.0
98,Singapore,1965,0.0
99,South Korea,1965,0.0
100,Sri Lanka,1965,0.0
101,Taiwan,1965,0.0
102,Thailand,1965,0.0
103,Vietnam,1965,0.0
104,Other Asia Pacific,1965,0.0
105,Total Asia Pacific,1965,0.016440000000000003
106,,1965,
107,Total World,1965,0.2141792722674398
108,,1966,
109,Canada,1966,0.0
110,Mexico,1966,0.0
111,US,1966,0.14062006895272863
112,Total North America,1966,0.14062006895272863
113,,1966,
114,Argentina,1966,0.0
115,Brazil,1966,0.0
116,Chile,1966,0.0
117,Colombia,1966,0.0
118,Ecuador,1966,0.0
119,Peru,1966,0.0
120,Trinidad & Tobago,1966,0.0
121,Venezuela,1966,0.0
122,Central America,1966,0.0
123,Other Caribbean,1966,0.03501115209604643
124,Other South America,1966,0.0
125,Total S. & Cent. America,1966,0.03501115209604643
126,,1966,
127,Austria,1966,0.0
128,Belgium,1966,0.0
129,Bulgaria,1966,0.0
130,Croatia,1966,
131,Cyprus,1966,0.0
132,Czech Republic,1966,0.0
133,Denmark,1966,0.0
134,Estonia,1966,
135,Finland,1966,0.0
136,France,1966,0.0039
137,Germany,1966,0.0
138,Greece,1966,0.0
139,Hungary,1966,0.0
140,Iceland,1966,0.0
141,Ireland,1966,0.0
142,Italy,1966,0.03351
143,Latvia,1966,
144,Lithuania,1966,
145,Luxembourg,1966,0.0
146,Netherlands,1966,0.0
147,North Macedonia,1966,
148,Norway,1966,0.0
149,Poland,1966,0.00037999999999999997
150,Portugal,1966,0.002
151,Romania,1966,0.0
152,Slovakia,1966,0.0
153,Slovenia,1966,
154,Spain,1966,0.0
155,Sweden,1966,0.0
156,Switzerland,1966,0.0
157,Turkey,1966,0.00122
158,Ukraine,1966,
159,United Kingdom,1966,0.0
160,Other Europe,1966,0.0
161,Total Europe,1966,0.04101
162,,1966,
163,Azerbaijan,1966,
164,Belarus,1966,
165,Kazakhstan,1966,
166,Russian Federation,1966,
167,Turkmenistan,1966,
168,USSR,1966,0.0
169,Uzbekistan,1966,
170,Other CIS,1966,
171,Total CIS,1966,0.0
172,,1966,
173,Iran,1966,0.0
174,Iraq,1966,0.0
175,Israel,1966,0.0
176,Kuwait,1966,0.0
177,Oman,1966,0.0
178,Qatar,1966,0.0
179,Saudi Arabia,1966,0.0
180,United Arab Emirates,1966,0.0
181,Other Middle East,1966,0.0
182,Total Middle East,1966,0.0
183,,1966,
184,Algeria,1966,0.0
185,Egypt,1966,0.0
186,Morocco,1966,0.0
187,South Africa,1966,0.0
188,Eastern Africa,1966,0.0
189,Middle Africa,1966,0.0
190,Western Africa,1966,0.0
191,Other Northern Africa,1966,0.0
192,Other Southern Africa,1966,0.0
193,Total Africa,1966,0.0
194,,1966,
195,Australia,1966,0.0028400000000000005
196,Bangladesh,1966,0.0
197,China,1966,0.0
198,China Hong Kong SAR,1966,0.0
199,India,1966,0.0
200,Indonesia,1966,0.0
201,Japan,1966,0.0
202,Malaysia,1966,0.0
203,New Zealand,1966,0.01359
204,Pakistan,1966,0.0
205,Philippines,1966,0.0
206,Singapore,1966,0.0
207,South Korea,1966,0.0
208,Sri Lanka,1966,0.0
209,Taiwan,1966,0.0
210,Thailand,1966,0.0
211,Vietnam,1966,0.0
212,Other Asia Pacific,1966,0.0
213,Total Asia Pacific,1966,0.01643
214,,1966,
215,Total World,1966,0.2330712210487751
216,,1967,
217,Canada,1967,0.0
218,Mexico,1967,0.0
219,US,1967,0.1407357074264804
220,Total North America,1967,0.1407357074264804
221,,1967,
222,Argentina,1967,0.0
223,Brazil,1967,0.0
224,Chile,1967,0.0
225,Colombia,1967,0.0
226,Ecuador,1967,0.0
227,Peru,1967,0.0
228,Trinidad & Tobago,1967,0.0
229,Venezuela,1967,0.0
230,Central America,1967,0.0
231,Other Caribbean,1967,0.03567212414861803
232,Other South America,1967,0.0
233,Total S. & Cent. America,1967,0.03567212414861803
234,,1967,
235,Austria,1967,0.0
236,Belgium,1967,0.0
237,Bulgaria,1967,0.0
238,Croatia,1967,
239,Cyprus,1967,0.0
240,Czech Republic,1967,0.0
241,Denmark,1967,0.0
242,Estonia,1967,
243,Finland,1967,0.0
244,France,1967,0.00605
245,Germany,1967,0.0
246,Greece,1967,0.0
247,Hungary,1967,0.0
248,Iceland,1967,0.0
249,Ireland,1967,0.0
250,Italy,1967,0.03475
251,Latvia,1967,
252,Lithuania,1967,
253,Luxembourg,1967,0.0
254,Netherlands,1967,0.0
255,North Macedonia,1967,
256,Norway,1967,0.0
257,Poland,1967,0.00043999999999999996
258,Portugal,1967,0.00192
259,Romania,1967,0.0
260,Slovakia,1967,0.0
261,Slovenia,1967,
262,Spain,1967,0.0
263,Sweden,1967,0.0
264,Switzerland,1967,0.0
265,Turkey,1967,0.0017300000000000002
266,Ukraine,1967,
267,United Kingdom,1967,0.0
268,Other Europe,1967,0.0
269,Total Europe,1967,0.044890000000000006
270,,1967,
271,Azerbaijan,1967,
272,Belarus,1967,
273,Kazakhstan,1967,
274,Russian Federation,1967,
275,Turkmenistan,1967,
276,USSR,1967,0.0
277,Uzbekistan,1967,
278,Other CIS,1967,
279,Total CIS,1967,0.0
280,,1967,
281,Iran,1967,0.0
282,Iraq,1967,0.0
283,Israel,1967,0.0
284,Kuwait,1967,0.0
285,Oman,1967,0.0
286,Qatar,1967,0.0
287,Saudi Arabia,1967,0.0
288,United Arab Emirates,1967,0.0
289,Other Middle East,1967,0.0
290,Total Middle East,1967,0.0
291,,1967,
292,Algeria,1967,0.0
293,Egypt,1967,0.0
294,Morocco,1967,0.0
295,South Africa,1967,0.0
296,Eastern Africa,1967,0.0
297,Middle Africa,1967,0.0
298,Western Africa,1967,0.0
299,Other Northern Africa,1967,0.0
300,Other Southern Africa,1967,0.0
301,Total Africa,1967,0.0
302,,1967,
303,Australia,1967,0.0029
304,Bangladesh,1967,0.0
305,China,1967,0.0
306,China Hong Kong SAR,1967,0.0
307,India,1967,0.0
308,Indonesia,1967,0.0
309,Japan,1967,0.0
310,Malaysia,1967,0.0
311,New Zealand,1967,0.011340000000000001
312,Pakistan,1967,0.0
313,Philippines,1967,0.0
314,Singapore,1967,0.0
315,South Korea,1967,0.0
316,Sri Lanka,1967,0.0
317,Taiwan,1967,0.0
318,Thailand,1967,0.0
319,Vietnam,1967,0.0
320,Other Asia Pacific,1967,0.0
321,Total Asia Pacific,1967,0.014240000000000001
322,,1967,
323,Total World,1967,0.23553783157509842
324,,1968,
325,Canada,1968,0.0
326,Mexico,1968,0.0
327,US,1968,0.15546045096175942
328,Total North America,1968,0.15546045096175942
329,,1968,
330,Argentina,1968,0.0
331,Brazil,1968,0.0
332,Chile,1968,0.0
333,Colombia,1968,0.0
334,Ecuador,1968,0.0
335,Peru,1968,0.0
336,Trinidad & Tobago,1968,0.0
337,Venezuela,1968,0.0
338,Central America,1968,0.0
339,Other Caribbean,1968,0.03631869965350468
340,Other South America,1968,0.0
341,Total S. & Cent. America,1968,0.03631869965350468
342,,1968,
343,Austria,1968,0.0
344,Belgium,1968,0.0
345,Bulgaria,1968,0.0
346,Croatia,1968,
347,Cyprus,1968,0.0
348,Czech Republic,1968,0.0
349,Denmark,1968,0.0
350,Estonia,1968,
351,Finland,1968,0.0
352,France,1968,0.009260000000000001
353,Germany,1968,0.0
354,Greece,1968,0.0
355,Hungary,1968,0.0
356,Iceland,1968,0.0
357,Ireland,1968,0.0
358,Italy,1968,0.03617
359,Latvia,1968,
360,Lithuania,1968,
361,Luxembourg,1968,0.0
362,Netherlands,1968,0.0
363,North Macedonia,1968,
364,Norway,1968,0.0
365,Poland,1968,0.00047
366,Portugal,1968,0.0022800000000000003
367,Romania,1968,0.0
368,Slovakia,1968,0.0
369,Slovenia,1968,
370,Spain,1968,0.0
371,Sweden,1968,0.0
372,Switzerland,1968,0.0
373,Turkey,1968,0.0017900000000000001
374,Ukraine,1968,
375,United Kingdom,1968,0.0
376,Other Europe,1968,0.0
377,Total Europe,1968,0.04997
378,,1968,
379,Azerbaijan,1968,
380,Belarus,1968,
381,Kazakhstan,1968,
382,Russian Federation,1968,
383,Turkmenistan,1968,
384,USSR,1968,0.0
385,Uzbekistan,1968,
386,Other CIS,1968,
387,Total CIS,1968,0.0
388,,1968,
389,Iran,1968,0.0
390,Iraq,1968,0.0
391,Israel,1968,0.0
392,Kuwait,1968,0.0
393,Oman,1968,0.0
394,Qatar,1968,0.0
395,Saudi Arabia,1968,0.0
396,United Arab Emirates,1968,0.0
397,Other Middle East,1968,0.0
398,Total Middle East,1968,0.0
399,,1968,
400,Algeria,1968,0.0
401,Egypt,1968,0.0
402,Morocco,1968,0.0
403,South Africa,1968,0.0
404,Eastern Africa,1968,0.0
405,Middle Africa,1968,0.0
406,Western Africa,1968,0.0
407,Other Northern Africa,1968,0.0
408,Other Southern Africa,1968,0.0
409,Total Africa,1968,0.0
410,,1968,
411,Australia,1968,0.0028200000000000005
412,Bangladesh,1968,0.0
413,China,1968,0.0
414,China Hong Kong SAR,1968,0.0
415,India,1968,0.0
416,Indonesia,1968,0.0
417,Japan,1968,0.0
418,Malaysia,1968,0.0
419,New Zealand,1968,0.01295
420,Pakistan,1968,0.0
421,Philippines,1968,0.0
422,Singapore,1968,0.0
423,South Korea,1968,0.0
424,Sri Lanka,1968,0.0
425,Taiwan,1968,0.0
426,Thailand,1968,0.0
427,Vietnam,1968,0.0
428,Other Asia Pacific,1968,0.0
429,Total Asia Pacific,1968,0.01577
430,,1968,
431,Total World,1968,0.2575191506152641
432,,1969,
433,Canada,1969,0.0
434,Mexico,1969,0.0
435,US,1969,0.1622706037653718
436,Total North America,1969,0.1622706037653718
437,,1969,
438,Argentina,1969,0.0
439,Brazil,1969,0.0
440,Chile,1969,0.0
441,Colombia,1969,0.0
442,Ecuador,1969,0.0
443,Peru,1969,0.0
444,Trinidad & Tobago,1969,0.0
445,Venezuela,1969,0.0
446,Central America,1969,0.0
447,Other Caribbean,1969,0.03696564208689305
448,Other South America,1969,0.0
449,Total S. & Cent. America,1969,0.03696564208689305
450,,1969,
451,Austria,1969,0.0
452,Belgium,1969,0.0
453,Bulgaria,1969,0.0
454,Croatia,1969,
455,Cyprus,1969,0.0
456,Czech Republic,1969,0.0
457,Denmark,1969,0.0
458,Estonia,1969,
459,Finland,1969,0.0
460,France,1969,0.01067
461,Germany,1969,0.0
462,Greece,1969,0.0
463,Hungary,1969,0.0
464,Iceland,1969,1.9039999999999997e-05
465,Ireland,1969,0.0
466,Italy,1969,0.03812
467,Latvia,1969,
468,Lithuania,1969,
469,Luxembourg,1969,0.0
470,Netherlands,1969,0.0
471,North Macedonia,1969,
472,Norway,1969,0.0
473,Poland,1969,0.00084
474,Portugal,1969,0.0028000000000000004
475,Romania,1969,0.0
476,Slovakia,1969,0.0
477,Slovenia,1969,
478,Spain,1969,0.0
479,Sweden,1969,0.0
480,Switzerland,1969,0.0
481,Turkey,1969,0.0017800000000000001
482,Ukraine,1969,
483,United Kingdom,1969,0.0
484,Other Europe,1969,0.0
485,Total Europe,1969,0.05422904
486,,1969,
487,Azerbaijan,1969,
488,Belarus,1969,
489,Kazakhstan,1969,
490,Russian Federation,1969,
491,Turkmenistan,1969,
492,USSR,1969,0.0
493,Uzbekistan,1969,
494,Other CIS,1969,
495,Total CIS,1969,0.0
496,,1969,
497,Iran,1969,0.0
498,Iraq,1969,0.0
499,Israel,1969,0.0
500,Kuwait,1969,0.0
501,Oman,1969,0.0
502,Qatar,1969,0.0
503,Saudi Arabia,1969,0.0
504,United Arab Emirates,1969,0.0
505,Other Middle East,1969,0.0
506,Total Middle East,1969,0.0
507,,1969,
508,Algeria,1969,0.0
509,Egypt,1969,0.0
510,Morocco,1969,0.0
511,South Africa,1969,0.0
512,Eastern Africa,1969,0.0
513,Middle Africa,1969,0.0
514,Western Africa,1969,0.0
515,Other Northern Africa,1969,0.0
516,Other Southern Africa,1969,0.0
517,Total Africa,1969,0.0
518,,1969,
519,Australia,1969,0.0028100000000000004
520,Bangladesh,1969,0.0
521,China,1969,0.0
522,China Hong Kong SAR,1969,0.0
523,India,1969,0.0
524,Indonesia,1969,0.0
525,Japan,1969,0.0
526,Malaysia,1969,0.0
527,New Zealand,1969,0.013269999999999999
528,Pakistan,1969,0.0
529,Philippines,1969,0.0
530,Singapore,1969,0.0
531,South Korea,1969,0.0
532,Sri Lanka,1969,0.0
533,Taiwan,1969,0.0
534,Thailand,1969,0.0
535,Vietnam,1969,0.0
536,Other Asia Pacific,1969,0.0
537,Total Asia Pacific,1969,0.01608
538,,1969,
539,Total World,1969,0.26954528585226484
540,,1970,
541,Canada,1970,0.0
542,Mexico,1970,0.0
543,US,1970,0.1623590253395494
544,Total North America,1970,0.1623590253395494
545,,1970,
546,Argentina,1970,0.00047540991253644326
547,Brazil,1970,0.009260119429600002
548,Chile,1970,0.0
549,Colombia,1970,0.0
550,Ecuador,1970,0.0
551,Peru,1970,0.0
552,Trinidad & Tobago,1970,0.0
553,Venezuela,1970,0.0
554,Central America,1970,0.0
555,Other Caribbean,1970,0.03762149440766425
556,Other South America,1970,0.0
557,Total S. & Cent. America,1970,0.04735702374980069
558,,1970,
559,Austria,1970,0.0
560,Belgium,1970,0.0
561,Bulgaria,1970,0.0
562,Croatia,1970,
563,Cyprus,1970,0.0
564,Czech Republic,1970,0.0
565,Denmark,1970,0.0
566,Estonia,1970,
567,Finland,1970,0.0
568,France,1970,0.013702457999999999
569,Germany,1970,0.009200201613000001
570,Greece,1970,0.0
571,Hungary,1970,0.0
572,Iceland,1970,0.00012091000000000003
573,Ireland,1970,0.0
574,Italy,1970,0.04228
575,Latvia,1970,
576,Lithuania,1970,
577,Luxembourg,1970,0.0
578,Netherlands,1970,0.0
579,North Macedonia,1970,
580,Norway,1970,0.0
581,Poland,1970,0.0005899999999999999
582,Portugal,1970,0.0018600000000000003
583,Romania,1970,0.0
584,Slovakia,1970,0.0
585,Slovenia,1970,
586,Spain,1970,0.00047
587,Sweden,1970,0.0013
588,Switzerland,1970,0.0
589,Turkey,1970,0.0016600000000000002
590,Ukraine,1970,
591,United Kingdom,1970,0.0
592,Other Europe,1970,0.0
593,Total Europe,1970,0.07118356961299999
594,,1970,
595,Azerbaijan,1970,
596,Belarus,1970,
597,Kazakhstan,1970,
598,Russian Federation,1970,
599,Turkmenistan,1970,
600,USSR,1970,0.0
601,Uzbekistan,1970,
602,Other CIS,1970,
603,Total CIS,1970,0.0
604,,1970,
605,Iran,1970,0.0
606,Iraq,1970,0.0
607,Israel,1970,0.0
608,Kuwait,1970,0.0
609,Oman,1970,0.0
610,Qatar,1970,0.0
611,Saudi Arabia,1970,0.0
612,United Arab Emirates,1970,0.0
613,Other Middle East,1970,0.0
614,Total Middle East,1970,0.0
615,,1970,
616,Algeria,1970,0.0
617,Egypt,1970,0.0
618,Morocco,1970,0.0
619,South Africa,1970,0.0
620,Eastern Africa,1970,0.0
621,Middle Africa,1970,0.0
622,Western Africa,1970,0.0
623,Other Northern Africa,1970,0.0
624,Other Southern Africa,1970,0.0
625,Total Africa,1970,0.0
626,,1970,
627,Australia,1970,0.00261
628,Bangladesh,1970,0.0
629,China,1970,0.0
630,China Hong Kong SAR,1970,0.0
631,India,1970,0.0
632,Indonesia,1970,0.0
633,Japan,1970,0.00242704
634,Malaysia,1970,0.0
635,New Zealand,1970,0.012730000000000002
636,Pakistan,1970,0.0
637,Philippines,1970,0.0
638,Singapore,1970,0.0
639,South Korea,1970,0.0
640,Sri Lanka,1970,0.0
641,Taiwan,1970,0.0
642,Thailand,1970,0.0
643,Vietnam,1970,0.0
644,Other Asia Pacific,1970,0.0
645,Total Asia Pacific,1970,0.01776704
646,,1970,
647,Total World,1970,0.2986666587023501
648,,1971,
649,Canada,1971,0.0
650,Mexico,1971,0.0
651,US,1971,0.16584413973581333
652,Total North America,1971,0.16584413973581333
653,,1971,
654,Argentina,1971,0.0004986461370262391
655,Brazil,1971,0.012011962962600002
656,Chile,1971,0.0006600000000000001
657,Colombia,1971,0.0
658,Ecuador,1971,0.0
659,Peru,1971,0.00227
660,Trinidad & Tobago,1971,0.00035000000000000005
661,Venezuela,1971,0.0
662,Central America,1971,0.0010700000000000002
663,Other Caribbean,1971,0.0479899
664,Other South America,1971,0.00056
665,Total S. & Cent. America,1971,0.06541050909962626
666,,1971,
667,Austria,1971,0.0
668,Belgium,1971,0.0
669,Bulgaria,1971,0.0
670,Croatia,1971,
671,Cyprus,1971,0.0
672,Czech Republic,1971,0.0
673,Denmark,1971,0.0
674,Estonia,1971,
675,Finland,1971,0.0
676,France,1971,0.013918224
677,Germany,1971,0.010010282260000001
678,Greece,1971,0.0
679,Hungary,1971,0.0
680,Iceland,1971,0.00012033000000000001
681,Ireland,1971,0.0
682,Italy,1971,0.04209
683,Latvia,1971,
684,Lithuania,1971,
685,Luxembourg,1971,0.0
686,Netherlands,1971,0.0
687,North Macedonia,1971,
688,Norway,1971,0.0
689,Poland,1971,0.00101
690,Portugal,1971,0.00143
691,Romania,1971,0.0
692,Slovakia,1971,0.0
693,Slovenia,1971,
694,Spain,1971,0.0005200000000000002
695,Sweden,1971,0.0016
696,Switzerland,1971,0.0
697,Turkey,1971,0.0016200000000000003
698,Ukraine,1971,
699,United Kingdom,1971,0.0
700,Other Europe,1971,0.0
701,Total Europe,1971,0.07231883626
702,,1971,
703,Azerbaijan,1971,
704,Belarus,1971,
705,Kazakhstan,1971,
706,Russian Federation,1971,
707,Turkmenistan,1971,
708,USSR,1971,0.0
709,Uzbekistan,1971,
710,Other CIS,1971,
711,Total CIS,1971,0.0
712,,1971,
713,Iran,1971,0.0
714,Iraq,1971,0.0
715,Israel,1971,0.0
716,Kuwait,1971,0.0
717,Oman,1971,0.0
718,Qatar,1971,0.0
719,Saudi Arabia,1971,0.0
720,United Arab Emirates,1971,0.0
721,Other Middle East,1971,0.0
722,Total Middle East,1971,0.0
723,,1971,
724,Algeria,1971,0.0
725,Egypt,1971,0.0
726,Morocco,1971,0.0
727,South Africa,1971,0.0
728,Eastern Africa,1971,0.00126
729,Middle Africa,1971,0.0
730,Western Africa,1971,0.00037999999999999997
731,Other Northern Africa,1971,0.0
732,Other Southern Africa,1971,0.0
733,Total Africa,1971,0.00164
734,,1971,
735,Australia,1971,0.0026300000000000004
736,Bangladesh,1971,0.0
737,China,1971,0.0
738,China Hong Kong SAR,1971,0.0
739,India,1971,0.0
740,Indonesia,1971,0.0
741,Japan,1971,0.00235611
742,Malaysia,1971,0.0
743,New Zealand,1971,0.012560000000000002
744,Pakistan,1971,0.0
745,Philippines,1971,0.0
746,Singapore,1971,0.0
747,South Korea,1971,0.0
748,Sri Lanka,1971,0.0
749,Taiwan,1971,0.0
750,Thailand,1971,0.0
751,Vietnam,1971,0.0
752,Other Asia Pacific,1971,0.0
753,Total Asia Pacific,1971,0.017546110000000004
754,,1971,
755,Total World,1971,0.32275959509543956
756,,1972,
757,Canada,1972,0.0
758,Mexico,1972,0.0
759,US,1972,0.18672978440292398
760,Total North America,1972,0.18672978440292398
761,,1972,
762,Argentina,1972,0.0006435315192743763
763,Brazil,1972,0.0159062612879
764,Chile,1972,0.0005700000000000001
765,Colombia,1972,0.0
766,Ecuador,1972,0.0
767,Peru,1972,0.00227
768,Trinidad & Tobago,1972,0.00035000000000000005
769,Venezuela,1972,0.0
770,Central America,1972,0.0014100000000000002
771,Other Caribbean,1972,0.04829790000000001
772,Other South America,1972,0.00059
773,Total S. & Cent. America,1972,0.07003769280717438
774,,1972,
775,Austria,1972,0.0
776,Belgium,1972,0.0
777,Bulgaria,1972,0.0
778,Croatia,1972,
779,Cyprus,1972,0.0
780,Czech Republic,1972,0.0
781,Denmark,1972,0.0
782,Estonia,1972,
783,Finland,1972,0.0
784,France,1972,0.015151953000000001
785,Germany,1972,0.0101874874
786,Greece,1972,0.0
787,Hungary,1972,0.0
788,Iceland,1972,0.00021664000000000007
789,Ireland,1972,0.0
790,Italy,1972,0.03806999999999999
791,Latvia,1972,
792,Lithuania,1972,
793,Luxembourg,1972,0.0
794,Netherlands,1972,0.0
795,North Macedonia,1972,
796,Norway,1972,0.0
797,Poland,1972,0.00185
798,Portugal,1972,0.00113
799,Romania,1972,0.0
800,Slovakia,1972,0.0
801,Slovenia,1972,
802,Spain,1972,0.00061
803,Sweden,1972,0.00226
804,Switzerland,1972,0.0
805,Turkey,1972,0.0017500000000000005
806,Ukraine,1972,
807,United Kingdom,1972,0.0
808,Other Europe,1972,0.0
809,Total Europe,1972,0.07122608039999999
810,,1972,
811,Azerbaijan,1972,
812,Belarus,1972,
813,Kazakhstan,1972,
814,Russian Federation,1972,
815,Turkmenistan,1972,
816,USSR,1972,0.0
817,Uzbekistan,1972,
818,Other CIS,1972,
819,Total CIS,1972,0.0
820,,1972,
821,Iran,1972,0.0
822,Iraq,1972,0.0
823,Israel,1972,0.0
824,Kuwait,1972,0.0
825,Oman,1972,0.0
826,Qatar,1972,0.0
827,Saudi Arabia,1972,0.0
828,United Arab Emirates,1972,0.0
829,Other Middle East,1972,0.0
830,Total Middle East,1972,0.0
831,,1972,
832,Algeria,1972,0.0
833,Egypt,1972,0.0
834,Morocco,1972,0.0
835,South Africa,1972,0.0
836,Eastern Africa,1972,0.0012700000000000003
837,Middle Africa,1972,0.0
838,Western Africa,1972,0.00037999999999999997
839,Other Northern Africa,1972,0.0
840,Other Southern Africa,1972,0.0
841,Total Africa,1972,0.0016500000000000004
842,,1972,
843,Australia,1972,0.0028000000000000004
844,Bangladesh,1972,0.0
845,China,1972,0.0
846,China Hong Kong SAR,1972,0.0
847,India,1972,0.0
848,Indonesia,1972,0.0
849,Japan,1972,0.00248591
850,Malaysia,1972,0.0
851,New Zealand,1972,0.012570000000000001
852,Pakistan,1972,0.0
853,Philippines,1972,0.0
854,Singapore,1972,0.0
855,South Korea,1972,0.0
856,Sri Lanka,1972,0.0
857,Taiwan,1972,0.0
858,Thailand,1972,0.0
859,Vietnam,1972,0.0
860,Other Asia Pacific,1972,0.0
861,Total Asia Pacific,1972,0.017855910000000003
862,,1972,
863,Total World,1972,0.3474994676100983
864,,1973,
865,Canada,1973,0.0
866,Mexico,1973,0.0016100000000000003
867,US,1973,0.19989691771854276
868,Total North America,1973,0.20150691771854276
869,,1973,
870,Argentina,1973,0.0004904243440233237
871,Brazil,1973,0.014415504667100003
872,Chile,1973,0.00051
873,Colombia,1973,0.0
874,Ecuador,1973,0.0
875,Peru,1973,0.0023
876,Trinidad & Tobago,1973,0.00029
877,Venezuela,1973,0.0
878,Central America,1973,0.00117
879,Other Caribbean,1973,0.050333900000000015
880,Other South America,1973,0.00061
881,Total S. & Cent. America,1973,0.07011982901112333
882,,1973,
883,Austria,1973,0.0
884,Belgium,1973,0.00116
885,Bulgaria,1973,0.0
886,Croatia,1973,
887,Cyprus,1973,0.0
888,Czech Republic,1973,0.0
889,Denmark,1973,0.0
890,Estonia,1973,
891,Finland,1973,0.0
892,France,1973,0.015500864000000001
893,Germany,1973,0.010531048390000002
894,Greece,1973,0.0
895,Hungary,1973,0.0
896,Iceland,1973,0.00024200000000000003
897,Ireland,1973,0.0
898,Italy,1973,0.03845
899,Latvia,1973,
900,Lithuania,1973,
901,Luxembourg,1973,0.0
902,Netherlands,1973,0.0
903,North Macedonia,1973,
904,Norway,1973,0.0
905,Poland,1973,0.00223
906,Portugal,1973,0.002
907,Romania,1973,0.0
908,Slovakia,1973,0.0
909,Slovenia,1973,
910,Spain,1973,0.0005600000000000001
911,Sweden,1973,0.0039900000000000005
912,Switzerland,1973,0.0
913,Turkey,1973,0.0019700000000000004
914,Ukraine,1973,
915,United Kingdom,1973,0.0
916,Other Europe,1973,0.0
917,Total Europe,1973,0.07663391239
918,,1973,
919,Azerbaijan,1973,
920,Belarus,1973,
921,Kazakhstan,1973,
922,Russian Federation,1973,
923,Turkmenistan,1973,
924,USSR,1973,0.0
925,Uzbekistan,1973,
926,Other CIS,1973,
927,Total CIS,1973,0.0
928,,1973,
929,Iran,1973,0.0
930,Iraq,1973,0.0
931,Israel,1973,0.0
932,Kuwait,1973,0.0
933,Oman,1973,0.0
934,Qatar,1973,0.0
935,Saudi Arabia,1973,0.0
936,United Arab Emirates,1973,0.0
937,Other Middle East,1973,0.0
938,Total Middle East,1973,0.0
939,,1973,
940,Algeria,1973,0.0
941,Egypt,1973,0.0
942,Morocco,1973,0.0
943,South Africa,1973,0.0
944,Eastern Africa,1973,0.00132
945,Middle Africa,1973,0.0
946,Western Africa,1973,0.00037999999999999997
947,Other Northern Africa,1973,0.0
948,Other Southern Africa,1973,0.0
949,Total Africa,1973,0.0017000000000000001
950,,1973,
951,Australia,1973,0.00338
952,Bangladesh,1973,0.0
953,China,1973,0.0
954,China Hong Kong SAR,1973,0.0
955,India,1973,0.0
956,Indonesia,1973,0.0
957,Japan,1973,0.00253998
958,Malaysia,1973,0.0
959,New Zealand,1973,0.012430000000000002
960,Pakistan,1973,0.0
961,Philippines,1973,0.0
962,Singapore,1973,0.0
